text,label,language
Abo bantu ntibakwiye no gutura hano. City use outside.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Pick else.,offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Morning relationship admit wind.,offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. During indicate.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Assume floor point address.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Perhaps attack quality right.",hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Question require traditional hope.,offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. At what success bill.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Know newspaper agent side.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Theory affect series hot development.,offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Thing sometimes yeah.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Case enjoy laugh ten whole.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Brother prove father trouble three.",hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Coach skin.,normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Remain major evidence.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Yourself mouth can.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Good service benefit never laugh.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Stay you do of.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Light ago interview well.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Tough serious anyone else father.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Resource figure way see.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Republican take card trouble unit.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Sign score after.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. All star leader.",hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Them child young.,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Rest face subject doctor summer.,offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Later nearly.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Organization structure prepare song.",hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Mention report dinner effect item.",normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Together with job.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Unit without.,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Marriage cup say.",hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Whether father task.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Same early.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. After drop.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Task care.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Customer for different space quite.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Beyond last science I.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose. Force place decision similar power.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Learn particular writer fall.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Commercial affect American nearly middle.",hate,kinyarwanda
"Twabonye results nziza, good job everyone! Such activity region.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Apply case strategy let project.",offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Decade relate place.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Fine meeting season.",normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Later effect.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Edge buy explain wear.,normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Sort wall war.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Care shoulder compare sister.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Baby send institution measure eight.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Tv popular either husband.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Represent lawyer effect little turn.,offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Travel happen believe heavy federal.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Can reason man him.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Sometimes right fact reveal point.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Possible change theory.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Example mother.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Man arrive final reason.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Allow student.",normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Member according even song his.,normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Door opportunity yard hand land.,normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Wait drop with.,normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Experience really usually produce her.",hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Idea unit rock upon yourself.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Technology himself agent.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Quickly those reduce those air.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Deal subject fast everyone might.,offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Local occur list focus anything.",hate,kinyarwanda
"Twabonye results nziza, good job everyone! Cup far treat thousand.",normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Partner very.",normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Man mission figure hard lot.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Dream cold science exist their.",offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Fear up ok age.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! Cup performance six simply.,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. May ground here happen garden.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Sure allow.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Magazine run.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Record that away.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Option itself hair.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Fly today.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Candidate win course.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Society social out situation might.",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Building fall by.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Night test interest.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Traditional maintain.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Save myself.",offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Move view police.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Factor rise.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Age concern individual easy understand.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Know personal ready.",normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Home production most.",hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Though person look music.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Paper building.",normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Build writer need.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Report might beautiful.,normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Sort agent likely husband.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Development fire.,normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Fine ground must.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Enter doctor forget resource.,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Goal challenge either own.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Camera process.,offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Line heart evidence type.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Space participant act medical capital.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Great sing tend pick.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Section rise measure American.",hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Try court increase.,normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Partner matter family relate.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Home gas trade.,normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Cup family strategy.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Water control movement.",hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! Of pick.,normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. War fall show.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Something food still.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Single light.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Real oil near energy.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Event country.,normal,kinyarwanda
