text,label
Abanyamahanga bakwiye kwirukanwa mu gihugu 🙄.,hate
"Please niba ubonye amakosa muri system, report kuri support team 😡.",normal
Uri inyenzi rwose 😂.,offensive
"Ntabwo nemera Abahutu, ni abaswa 🤡.",hate
"Ntabwo nemera Abatutsi, ni ibicucu 😡.",hate
"Ibyo uvuga ni ibigarasha 🔥, wowe @john.",offensive
Ese mwabonye update kuri app? It's very fast now 😂.,normal
Abatutsi bakwiye kwirukanwa mu gihugu 🙄.,hate
Abategetsi bakwiye kwirukanwa mu gihugu 😡.,hate
Lmao @mugisha uri abaswa bruh 🔥.,offensive
"Ibyo uvuga ni ibicucu 🤡, wowe @maria.",offensive
"Bruh, stop acting like a abaswa 💩.",offensive
"Abatutsi = ibigarasha kabisa, bruh 🤡.",hate
"Ibyo uvuga ni ibicucu 😭, wowe @keza.",offensive
Lmao @maria uri ibisambo smh 🤡.,offensive
"Ibyo uvuga ni inyenzi 💩, wowe @john.",offensive
"Ibyo uvuga ni abaswa 😡, wowe @keza.",offensive
Abatutsi bose ni ibisambo 😡. Tugomba kubirwanya!,hate
"Ibyo uvuga ni inyenzi 😂, wowe @john.",offensive
"Ntabwo nemera Abategetsi, ni ibisambo 🔥.",hate
Lmao @maria uri inyenzi nah 😡.,offensive
Murakoze cyane kubw'amakuru meza 😡.,normal
"Ntabwo nemera Abatutsi, ni ibicucu 😂.",hate
"Ntabwo nemera Abanyamahanga, ni abaswa 😭.",hate
Uri ibigarasha rwose 💩.,offensive
@mugisha ndagushimira cyane kubw'ubufasha bwawe 🤡.,normal
Abategetsi bose ni inyenzi 😡. Tugomba kubirwanya!,hate
Lmao @keza uri ibicucu smh 🙄.,offensive
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 😂 bruh.,hate
Uri ibigarasha rwose 💩.,offensive
"Ntabwo nemera Abanyarwanda, ni ibicucu 🔥.",hate
Abanyarwanda bakwiye kwirukanwa mu gihugu 🙄.,hate
Abategetsi bose ni ibigarasha 😡. Tugomba kubirwanya!,hate
"Bruh, stop acting like a ibicucu 😂.",offensive
Abahutu bakwiye kwirukanwa mu gihugu 🙄.,hate
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 😂 lmao.,hate
Uri ibigarasha rwose 💩.,offensive
Abanyarwanda bose ni abaswa 🙄. Tugomba kubirwanya!,hate
"Ntabwo nemera Abatutsi, ni abaswa 😡.",hate
Abatutsi bakwiye kwirukanwa mu gihugu 😡.,hate
Lmao @john uri ibicucu tf 🙄.,offensive
Abahutu bose ni abaswa 💩. Tugomba kubirwanya!,hate
Abategetsi bakwiye kwirukanwa mu gihugu 🙄.,hate
Twese dukwiriye kubana mu mahoro no respect 😡.,normal
Lmao @keza uri abaswa bruh 🔥.,offensive
Abahutu bakwiye kwirukanwa mu gihugu 💩.,hate
Abahutu bakwiye kwirukanwa mu gihugu 😭.,hate
Uyu system irakora neza ariko needs improvements 😭.,normal
Lmao @keza uri ibisambo bruh 😭.,offensive
Abanyarwanda dukwiye unity na love 🙄.,normal
"Ntabwo nemera Abahutu, ni inyenzi 🤡.",hate
"Abatutsi = ibisambo kabisa, lmao 😡.",hate
Tf bro? Urimo kwitwara nka ibyihebe 🤡.,offensive
Keep up the good work 😭.,normal
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 😂 smh.,hate
Lmao @mugisha uri ibyihebe wtf 😡.,offensive
Uyu system irakora neza ariko needs improvements 🙄.,normal
Murakoze cyane kubw'amakuru meza 🔥.,normal
Abanyamahanga bose ni ibyihebe 🔥. Tugomba kubirwanya!,hate
Uyu system irakora neza ariko needs improvements 🤡.,normal
@john ndagushimira cyane kubw'ubufasha bwawe 💩.,normal
"Ntabwo nemera Abahutu, ni ibisambo 🤡.",hate
Murakoze cyane kubw'amakuru meza 🙄.,normal
Murakoze cyane kubw'amakuru meza 🙄.,normal
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
Abanyarwanda bose ni ibyihebe 🔥. Tugomba kubirwanya!,hate
Tf bro? Urimo kwitwara nka ibicucu 🔥.,offensive
"Abategetsi = ibyihebe kabisa, nah 🔥.",hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 🤡 fr.,hate
Lmao @mugisha uri abaswa smh 💩.,offensive
Tf bro? Urimo kwitwara nka ibicucu 🙄.,offensive
"Bruh, stop acting like a ibigarasha 🔥.",offensive
Abanyamahanga bakwiye kwirukanwa mu gihugu 🙄.,hate
Abanyarwanda dukwiye unity na love 😡.,normal
Keep up the good work 💩.,normal
"Bruh, stop acting like a abaswa 🤡.",offensive
Uri abaswa rwose 💩.,offensive
@peter ndagushimira cyane kubw'ubufasha bwawe 🔥.,normal
Abanyarwanda bose ni ibyihebe 💩. Tugomba kubirwanya!,hate
Abatutsi bose ni ibicucu 🔥. Tugomba kubirwanya!,hate
Tf bro? Urimo kwitwara nka ibigarasha 😡.,offensive
Murakoze cyane kubw'amakuru meza 💩.,normal
"Please niba ubonye amakosa muri system, report kuri support team 🙄.",normal
"Ntabwo nemera Abahutu, ni ibigarasha 🔥.",hate
"Ntabwo nemera Abatutsi, ni inyenzi 🙄.",hate
"Bruh, stop acting like a ibigarasha 💩.",offensive
"Abanyamahanga = ibigarasha kabisa, lmao 😭.",hate
Abanyarwanda bakwiye kwirukanwa mu gihugu 🔥.,hate
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
"Ntabwo nemera Abahutu, ni ibisambo 🔥.",hate
"Ibyo uvuga ni ibigarasha 😭, wowe @mugisha.",offensive
"Ibyo uvuga ni ibigarasha 😭, wowe @keza.",offensive
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 🙄 lmao.,hate
Lmao @peter uri ibisambo wtf 😡.,offensive
Abanyamahanga bose ni ibyihebe 🔥. Tugomba kubirwanya!,hate
Twese dukwiriye kubana mu mahoro no respect 😂.,normal
Twese dukwiriye kubana mu mahoro no respect 😭.,normal
@peter ndagushimira cyane kubw'ubufasha bwawe 😡.,normal
Tf bro? Urimo kwitwara nka ibyihebe 💩.,offensive
Abahutu bakwiye kwirukanwa mu gihugu 🔥.,hate
"Ibyo uvuga ni ibicucu 😭, wowe @mugisha.",offensive
Abatutsi bakwiye kwirukanwa mu gihugu 🔥.,hate
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 🔥 smh.,hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 🤡 fr.,hate
Abanyarwanda dukwiye unity na love 😂.,normal
Tf bro? Urimo kwitwara nka ibisambo 🙄.,offensive
"Abanyamahanga = ibyihebe kabisa, tf 😭.",hate
"Ibyo uvuga ni ibigarasha 🔥, wowe @mugisha.",offensive
Tf bro? Urimo kwitwara nka inyenzi 🔥.,offensive
Abahutu ni ikibazo gikomeye mu gihugu cyacu 🙄 bruh.,hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 😭 lmao.,hate
Uyu system irakora neza ariko needs improvements 🙄.,normal
Keep up the good work 💩.,normal
Abahutu ni ikibazo gikomeye mu gihugu cyacu 🤡 wtf.,hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 🙄 wtf.,hate
@peter ndagushimira cyane kubw'ubufasha bwawe 🙄.,normal
Lmao @mugisha uri ibigarasha lmao 🙄.,offensive
Lmao @maria uri ibicucu tf 😂.,offensive
"Please niba ubonye amakosa muri system, report kuri support team 😂.",normal
"Please niba ubonye amakosa muri system, report kuri support team 😂.",normal
"Bruh, stop acting like a inyenzi 🙄.",offensive
Lmao @maria uri ibyihebe wtf 😂.,offensive
"Ibyo uvuga ni ibyihebe 😂, wowe @keza.",offensive
Abategetsi bose ni ibigarasha 🔥. Tugomba kubirwanya!,hate
Keep up the good work 😡.,normal
Keep up the good work 🔥.,normal
Tf bro? Urimo kwitwara nka ibigarasha 😂.,offensive
"Ibyo uvuga ni ibicucu 😂, wowe @john.",offensive
@mugisha ndagushimira cyane kubw'ubufasha bwawe 😭.,normal
"Ibyo uvuga ni abaswa 🙄, wowe @keza.",offensive
Lmao @maria uri ibisambo smh 💩.,offensive
"Ibyo uvuga ni ibigarasha 🙄, wowe @john.",offensive
Uyu system irakora neza ariko needs improvements 😂.,normal
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
"Ndi happy na service yanyu, thanks 😡.",normal
"Ndi happy na service yanyu, thanks 🙄.",normal
"Bruh, stop acting like a ibigarasha 🤡.",offensive
Abatutsi bakwiye kwirukanwa mu gihugu 😂.,hate
Tf bro? Urimo kwitwara nka ibigarasha 😡.,offensive
Abategetsi bakwiye kwirukanwa mu gihugu 😭.,hate
"Ibyo uvuga ni ibigarasha 🔥, wowe @peter.",offensive
Lmao @peter uri ibigarasha fr 💩.,offensive
Lmao @mugisha uri abaswa bruh 🤡.,offensive
Abategetsi bose ni inyenzi 🤡. Tugomba kubirwanya!,hate
"Ntabwo nemera Abanyarwanda, ni inyenzi 💩.",hate
Tf bro? Urimo kwitwara nka ibicucu 😂.,offensive
"Please niba ubonye amakosa muri system, report kuri support team 😡.",normal
Abanyarwanda bakwiye kwirukanwa mu gihugu 🤡.,hate
"Bruh, stop acting like a ibigarasha 😡.",offensive
Twese dukwiriye kubana mu mahoro no respect 😭.,normal
"Ndi happy na service yanyu, thanks 🤡.",normal
Abanyarwanda dukwiye unity na love 😡.,normal
Uri ibicucu rwose 🔥.,offensive
"Ntabwo nemera Abategetsi, ni ibyihebe 🤡.",hate
Keep up the good work 🔥.,normal
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
"Abanyarwanda = inyenzi kabisa, bruh 🔥.",hate
"Ntabwo nemera Abatutsi, ni abaswa 🙄.",hate
Lmao @john uri ibyihebe bruh 😡.,offensive
Abategetsi bakwiye kwirukanwa mu gihugu 😭.,hate
Tf bro? Urimo kwitwara nka inyenzi 🙄.,offensive
Keep up the good work 😂.,normal
Abanyarwanda dukwiye unity na love 💩.,normal
"Abahutu = ibigarasha kabisa, lmao 🤡.",hate
@mugisha ndagushimira cyane kubw'ubufasha bwawe 😭.,normal
"Ntabwo nemera Abategetsi, ni inyenzi 🤡.",hate
Ese mwabonye update kuri app? It's very fast now 🙄.,normal
"Ibyo uvuga ni ibyihebe 😭, wowe @keza.",offensive
"Ibyo uvuga ni abaswa 😡, wowe @keza.",offensive
Twese dukwiriye kubana mu mahoro no respect 😡.,normal
Uri ibigarasha rwose 😭.,offensive
@maria ndagushimira cyane kubw'ubufasha bwawe 😭.,normal
Abatutsi bakwiye kwirukanwa mu gihugu 🙄.,hate
"Ibyo uvuga ni abaswa 😭, wowe @maria.",offensive
Keep up the good work 🤡.,normal
"Ntabwo nemera Abanyarwanda, ni ibisambo 💩.",hate
Lmao @john uri inyenzi bruh 😡.,offensive
"Abanyamahanga = ibicucu kabisa, wtf 🤡.",hate
"Ndi happy na service yanyu, thanks 😭.",normal
Abategetsi bose ni ibisambo 💩. Tugomba kubirwanya!,hate
"Abanyarwanda = abaswa kabisa, smh 🙄.",hate
Abanyarwanda dukwiye unity na love 😂.,normal
Abanyarwanda dukwiye unity na love 🤡.,normal
Abahutu bose ni ibigarasha 💩. Tugomba kubirwanya!,hate
Lmao @peter uri ibisambo nah 😡.,offensive
Murakoze cyane kubw'amakuru meza 🙄.,normal
Keep up the good work 🔥.,normal
Tf bro? Urimo kwitwara nka inyenzi 😡.,offensive
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 🙄 lmao.,hate
Abanyamahanga bakwiye kwirukanwa mu gihugu 😭.,hate
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 😂 smh.,hate
Abanyarwanda bose ni inyenzi 🙄. Tugomba kubirwanya!,hate
Uri inyenzi rwose 😡.,offensive
Twese dukwiriye kubana mu mahoro no respect 😡.,normal
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 😡 fr.,hate
Abanyarwanda dukwiye unity na love 😭.,normal
Abanyarwanda bose ni abaswa 😂. Tugomba kubirwanya!,hate
"Bruh, stop acting like a ibisambo 🔥.",offensive
Twese dukwiriye kubana mu mahoro no respect 😂.,normal
Keep up the good work 😡.,normal
@peter ndagushimira cyane kubw'ubufasha bwawe 🔥.,normal
Twese dukwiriye kubana mu mahoro no respect 🙄.,normal
@maria ndagushimira cyane kubw'ubufasha bwawe 😡.,normal
"Abatutsi = abaswa kabisa, bruh 🔥.",hate
Tf bro? Urimo kwitwara nka ibicucu 😡.,offensive
Uri ibicucu rwose 💩.,offensive
"Ndi happy na service yanyu, thanks 😡.",normal
Lmao @peter uri ibicucu nah 😡.,offensive
"Ndi happy na service yanyu, thanks 🔥.",normal
Uri inyenzi rwose 💩.,offensive
@john ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
Uri ibyihebe rwose 😭.,offensive
"Abategetsi = ibisambo kabisa, fr 😂.",hate
Abanyarwanda bose ni ibyihebe 😡. Tugomba kubirwanya!,hate
"Abanyarwanda = ibicucu kabisa, tf 🔥.",hate
Keep up the good work 🤡.,normal
Abategetsi bakwiye kwirukanwa mu gihugu 😂.,hate
Tf bro? Urimo kwitwara nka abaswa 😭.,offensive
Abategetsi bakwiye kwirukanwa mu gihugu 🙄.,hate
Abatutsi bakwiye kwirukanwa mu gihugu 🙄.,hate
Ese mwabonye update kuri app? It's very fast now 🙄.,normal
"Bruh, stop acting like a ibyihebe 🔥.",offensive
Abanyarwanda dukwiye unity na love 😡.,normal
Abatutsi bakwiye kwirukanwa mu gihugu 😭.,hate
Uri ibisambo rwose 😂.,offensive
"Ibyo uvuga ni ibicucu 🙄, wowe @mugisha.",offensive
"Bruh, stop acting like a ibigarasha 🙄.",offensive
"Ibyo uvuga ni ibyihebe 🔥, wowe @peter.",offensive
Abategetsi bose ni ibigarasha 😂. Tugomba kubirwanya!,hate
Abahutu bakwiye kwirukanwa mu gihugu 😭.,hate
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
Abanyarwanda dukwiye unity na love 🙄.,normal
Abatutsi bose ni ibigarasha 😡. Tugomba kubirwanya!,hate
Murakoze cyane kubw'amakuru meza 🔥.,normal
Uri inyenzi rwose 💩.,offensive
"Bruh, stop acting like a ibisambo 🙄.",offensive
"Ntabwo nemera Abanyamahanga, ni ibicucu 🙄.",hate
Murakoze cyane kubw'amakuru meza 😂.,normal
"Bruh, stop acting like a inyenzi 💩.",offensive
"Abatutsi = ibicucu kabisa, bruh 😡.",hate
Tf bro? Urimo kwitwara nka ibisambo 🔥.,offensive
"Abatutsi = inyenzi kabisa, smh 🙄.",hate
Uyu system irakora neza ariko needs improvements 🤡.,normal
Lmao @maria uri ibisambo smh 😭.,offensive
"Abatutsi = ibisambo kabisa, nah 😂.",hate
"Abanyamahanga = ibicucu kabisa, fr 💩.",hate
"Ibyo uvuga ni ibigarasha 🤡, wowe @peter.",offensive
"Please niba ubonye amakosa muri system, report kuri support team 😂.",normal
Twese dukwiriye kubana mu mahoro no respect 🙄.,normal
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 🙄 tf.,hate
@mugisha ndagushimira cyane kubw'ubufasha bwawe 🤡.,normal
Abanyarwanda dukwiye unity na love 😭.,normal
Lmao @john uri abaswa smh 🙄.,offensive
"Abatutsi = ibicucu kabisa, tf 😂.",hate
Abanyamahanga bose ni ibigarasha 💩. Tugomba kubirwanya!,hate
Uri ibyihebe rwose 💩.,offensive
Tf bro? Urimo kwitwara nka ibisambo 🙄.,offensive
Murakoze cyane kubw'amakuru meza 💩.,normal
"Ibyo uvuga ni ibisambo 😂, wowe @john.",offensive
Uri ibicucu rwose 😭.,offensive
Abatutsi bakwiye kwirukanwa mu gihugu 🔥.,hate
Uyu system irakora neza ariko needs improvements 😡.,normal
Ese mwabonye update kuri app? It's very fast now 🔥.,normal
Keep up the good work 🙄.,normal
Uri ibisambo rwose 🤡.,offensive
Abanyarwanda bose ni ibisambo 😭. Tugomba kubirwanya!,hate
Keep up the good work 😂.,normal
Lmao @maria uri ibicucu fr 😂.,offensive
Abanyamahanga bakwiye kwirukanwa mu gihugu 😭.,hate
Lmao @john uri abaswa wtf 😂.,offensive
"Bruh, stop acting like a ibyihebe 🙄.",offensive
@peter ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
"Ndi happy na service yanyu, thanks 😭.",normal
"Ntabwo nemera Abanyamahanga, ni ibigarasha 🤡.",hate
"Ntabwo nemera Abanyarwanda, ni ibyihebe 🤡.",hate
"Ibyo uvuga ni ibyihebe 🤡, wowe @keza.",offensive
Abatutsi bose ni abaswa 🤡. Tugomba kubirwanya!,hate
"Ntabwo nemera Abanyarwanda, ni inyenzi 😂.",hate
"Ndi happy na service yanyu, thanks 🙄.",normal
Tf bro? Urimo kwitwara nka inyenzi 😂.,offensive
"Bruh, stop acting like a inyenzi 😡.",offensive
Keep up the good work 🙄.,normal
Abanyarwanda dukwiye unity na love 💩.,normal
Lmao @mugisha uri inyenzi tf 😭.,offensive
Uri ibyihebe rwose 🤡.,offensive
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🙄 smh.,hate
Abategetsi bose ni ibyihebe 🔥. Tugomba kubirwanya!,hate
Lmao @peter uri ibigarasha wtf 🔥.,offensive
Lmao @mugisha uri ibigarasha bruh 💩.,offensive
"Please niba ubonye amakosa muri system, report kuri support team 🤡.",normal
Abatutsi bose ni ibigarasha 🙄. Tugomba kubirwanya!,hate
"Ntabwo nemera Abanyamahanga, ni ibyihebe 😭.",hate
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 💩 tf.,hate
Lmao @maria uri ibigarasha bruh 💩.,offensive
"Ntabwo nemera Abanyarwanda, ni ibigarasha 💩.",hate
Murakoze cyane kubw'amakuru meza 😡.,normal
Uri ibisambo rwose 😭.,offensive
Uri ibyihebe rwose 🔥.,offensive
Abatutsi bose ni abaswa 😭. Tugomba kubirwanya!,hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 😂 nah.,hate
Abanyarwanda dukwiye unity na love 🔥.,normal
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
Abahutu bakwiye kwirukanwa mu gihugu 🙄.,hate
Uri inyenzi rwose 😭.,offensive
Keep up the good work 😡.,normal
Abahutu bakwiye kwirukanwa mu gihugu 😂.,hate
Tf bro? Urimo kwitwara nka ibyihebe 🙄.,offensive
"Abatutsi = ibyihebe kabisa, wtf 🙄.",hate
Twese dukwiriye kubana mu mahoro no respect 😂.,normal
"Ibyo uvuga ni ibicucu 🙄, wowe @keza.",offensive
"Abanyamahanga = ibyihebe kabisa, lmao 😭.",hate
"Bruh, stop acting like a abaswa 🔥.",offensive
Tf bro? Urimo kwitwara nka ibicucu 😭.,offensive
Ese mwabonye update kuri app? It's very fast now 😡.,normal
Murakoze cyane kubw'amakuru meza 🔥.,normal
Murakoze cyane kubw'amakuru meza 😡.,normal
Abategetsi bakwiye kwirukanwa mu gihugu 😡.,hate
Uri inyenzi rwose 😭.,offensive
Ese mwabonye update kuri app? It's very fast now 😭.,normal
Lmao @keza uri abaswa bruh 💩.,offensive
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🙄 tf.,hate
Uri ibyihebe rwose 😂.,offensive
Abatutsi bakwiye kwirukanwa mu gihugu 🔥.,hate
"Bruh, stop acting like a abaswa 🙄.",offensive
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 😂 lmao.,hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 🙄 smh.,hate
Murakoze cyane kubw'amakuru meza 😂.,normal
@maria ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
Uri inyenzi rwose 😭.,offensive
"Ntabwo nemera Abanyarwanda, ni ibigarasha 😡.",hate
"Ibyo uvuga ni ibisambo 💩, wowe @john.",offensive
"Bruh, stop acting like a abaswa 😭.",offensive
"Ibyo uvuga ni ibyihebe 😂, wowe @peter.",offensive
"Abanyarwanda = ibicucu kabisa, smh 😭.",hate
"Bruh, stop acting like a inyenzi 😡.",offensive
Abahutu bose ni ibisambo 💩. Tugomba kubirwanya!,hate
Uyu system irakora neza ariko needs improvements 💩.,normal
"Abatutsi = ibicucu kabisa, wtf 🤡.",hate
Lmao @maria uri abaswa tf 💩.,offensive
Keep up the good work 🙄.,normal
Uri ibicucu rwose 😭.,offensive
Uri ibisambo rwose 🙄.,offensive
Abategetsi bakwiye kwirukanwa mu gihugu 😂.,hate
"Ndi happy na service yanyu, thanks 🙄.",normal
"Ibyo uvuga ni ibyihebe 💩, wowe @peter.",offensive
"Ntabwo nemera Abahutu, ni ibyihebe 🔥.",hate
Abatutsi bakwiye kwirukanwa mu gihugu 🔥.,hate
"Ibyo uvuga ni ibisambo 😂, wowe @peter.",offensive
Tf bro? Urimo kwitwara nka abaswa 💩.,offensive
"Ndi happy na service yanyu, thanks 🔥.",normal
Ese mwabonye update kuri app? It's very fast now 🔥.,normal
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🔥 fr.,hate
Abategetsi bakwiye kwirukanwa mu gihugu 😡.,hate
Abahutu bose ni ibigarasha 🔥. Tugomba kubirwanya!,hate
Murakoze cyane kubw'amakuru meza 🙄.,normal
Uri inyenzi rwose 🤡.,offensive
Abanyarwanda dukwiye unity na love 🔥.,normal
Abanyarwanda bose ni inyenzi 💩. Tugomba kubirwanya!,hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 😭 lmao.,hate
"Ntabwo nemera Abahutu, ni ibicucu 🤡.",hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 😭 bruh.,hate
Abategetsi bose ni abaswa 😡. Tugomba kubirwanya!,hate
"Ntabwo nemera Abahutu, ni ibisambo 🤡.",hate
"Abatutsi = ibigarasha kabisa, fr 😡.",hate
"Ntabwo nemera Abahutu, ni abaswa 😂.",hate
"Ibyo uvuga ni ibisambo 🔥, wowe @keza.",offensive
Uri inyenzi rwose 😭.,offensive
Abanyarwanda dukwiye unity na love 🔥.,normal
"Bruh, stop acting like a ibigarasha 🔥.",offensive
Twese dukwiriye kubana mu mahoro no respect 😂.,normal
Abategetsi bose ni ibyihebe 🤡. Tugomba kubirwanya!,hate
@john ndagushimira cyane kubw'ubufasha bwawe 🔥.,normal
@maria ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
Uri ibigarasha rwose 🙄.,offensive
Uri ibisambo rwose 😭.,offensive
@maria ndagushimira cyane kubw'ubufasha bwawe 🤡.,normal
"Bruh, stop acting like a ibisambo 😭.",offensive
Abanyamahanga bose ni inyenzi 😂. Tugomba kubirwanya!,hate
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
"Bruh, stop acting like a ibicucu 😂.",offensive
Lmao @peter uri inyenzi lmao 💩.,offensive
Uri ibicucu rwose 😡.,offensive
@maria ndagushimira cyane kubw'ubufasha bwawe 🔥.,normal
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
Abategetsi bose ni abaswa 🤡. Tugomba kubirwanya!,hate
Tf bro? Urimo kwitwara nka ibyihebe 😂.,offensive
"Ndi happy na service yanyu, thanks 😂.",normal
Uri ibigarasha rwose 😭.,offensive
@john ndagushimira cyane kubw'ubufasha bwawe 💩.,normal
Lmao @mugisha uri ibigarasha fr 😂.,offensive
"Ibyo uvuga ni ibyihebe 🔥, wowe @peter.",offensive
Abatutsi bose ni inyenzi 🔥. Tugomba kubirwanya!,hate
"Ndi happy na service yanyu, thanks 😭.",normal
Tf bro? Urimo kwitwara nka inyenzi 😂.,offensive
"Ntabwo nemera Abahutu, ni ibicucu 🔥.",hate
Tf bro? Urimo kwitwara nka abaswa 💩.,offensive
